ID_Medicamento,Nome,Tipo,Dosagem
2706,Charge,Pomada,102mg
2707,Listen,Cápsula,188mg
2708,Yourself,Cápsula,42mg
2709,Minute,Comprimido,253mg
2710,Main,Injeção,69mg
2711,Fine,Injeção,255mg
2712,Conference,Pomada,237mg
2713,Community,Comprimido,59mg
2714,Citizen,Xarope,71mg
2715,Maintain,Xarope,241mg
2716,Suggest,Xarope,181mg
2717,Friend,Injeção,262mg
2718,Court,Pomada,484mg
2719,Management,Injeção,215mg
2720,Simple,Cápsula,96mg
2721,Space,Cápsula,201mg
2722,Wrong,Injeção,303mg
2723,Guy,Xarope,221mg
2724,Ten,Cápsula,90mg
2725,Movement,Comprimido,271mg
2726,Employee,Xarope,41mg
2727,Heart,Xarope,262mg
2728,Television,Injeção,286mg
2729,Worker,Pomada,432mg
2730,Discussion,Comprimido,425mg
2731,Check,Injeção,222mg
2732,Civil,Xarope,104mg
2733,History,Comprimido,266mg
2734,Good,Pomada,411mg
2735,Air,Cápsula,248mg
2736,This,Comprimido,142mg
2737,Concern,Xarope,107mg
2738,Modern,Injeção,356mg
2739,Lawyer,Injeção,138mg
2740,Or,Pomada,442mg
2741,Explain,Comprimido,346mg
2742,Brother,Injeção,393mg
2743,Future,Pomada,346mg
2744,Including,Xarope,314mg
2745,Full,Xarope,246mg
2746,Himself,Xarope,123mg
2747,Second,Xarope,396mg
2748,Listen,Cápsula,465mg
2749,Point,Injeção,352mg
2750,True,Injeção,430mg
2751,Chance,Comprimido,45mg
2752,Beautiful,Comprimido,292mg
2753,Send,Cápsula,273mg
2754,Fact,Injeção,323mg
2755,On,Xarope,33mg
2756,Nice,Pomada,150mg
2757,Exactly,Pomada,19mg
2758,Hit,Cápsula,241mg
2759,Teach,Cápsula,316mg
2760,Tough,Pomada,467mg
2761,Everyone,Pomada,83mg
2762,Buy,Xarope,206mg
2763,Structure,Pomada,382mg
2764,Among,Comprimido,93mg
2765,Age,Injeção,261mg
2766,His,Comprimido,486mg
2767,Watch,Xarope,271mg
2768,Now,Comprimido,75mg
2769,Course,Xarope,447mg
2770,Quality,Injeção,475mg
2771,Hot,Pomada,173mg
2772,True,Comprimido,318mg
2773,International,Comprimido,13mg
2774,Seem,Xarope,145mg
2775,Glass,Pomada,456mg
2776,Name,Injeção,330mg
2777,Because,Comprimido,246mg
2778,Leader,Cápsula,153mg
2779,Test,Comprimido,281mg
2780,Or,Xarope,268mg
2781,Exactly,Pomada,417mg
2782,Investment,Xarope,212mg
2783,Onto,Xarope,449mg
2784,Smile,Pomada,179mg
2785,Training,Pomada,145mg
2786,Pm,Injeção,59mg
2787,Really,Cápsula,10mg
2788,Produce,Pomada,171mg
2789,Soldier,Xarope,292mg
2790,Receive,Comprimido,240mg
2791,Discussion,Pomada,473mg
2792,Wind,Pomada,148mg
2793,Summer,Comprimido,91mg
2794,Fire,Cápsula,40mg
2795,Peace,Injeção,340mg
2796,Same,Pomada,410mg
2797,Local,Comprimido,378mg
2798,Or,Comprimido,200mg
2799,Scene,Pomada,244mg
2800,Site,Xarope,229mg
2801,Reach,Pomada,419mg
2802,Lose,Injeção,156mg
2803,Song,Injeção,116mg
2804,Use,Xarope,47mg
2805,Skill,Injeção,475mg
2806,Culture,Comprimido,376mg
2807,Girl,Pomada,179mg
2808,Coach,Injeção,325mg
2809,Evidence,Pomada,165mg
2810,Number,Injeção,444mg
2811,Thought,Pomada,383mg
2812,Choice,Injeção,443mg
2813,Issue,Xarope,288mg
2814,Seem,Comprimido,53mg
2815,Behind,Injeção,324mg
2816,Plan,Pomada,226mg
2817,Station,Injeção,214mg
2818,Mission,Pomada,202mg
2819,Walk,Cápsula,302mg
2820,Recognize,Comprimido,398mg
2821,Movement,Pomada,57mg
2822,View,Xarope,204mg
2823,Rise,Xarope,145mg
2824,Develop,Comprimido,216mg
2825,What,Comprimido,487mg
2826,South,Pomada,161mg
2827,Interview,Pomada,83mg
2828,Seat,Comprimido,80mg
2829,Family,Comprimido,380mg
2830,Matter,Injeção,92mg
2831,Customer,Comprimido,91mg
2832,Treat,Injeção,224mg
2833,Let,Pomada,160mg
2834,Call,Pomada,399mg
2835,Cold,Cápsula,86mg
2836,Cultural,Pomada,296mg
2837,Sister,Comprimido,330mg
2838,Prepare,Injeção,386mg
2839,Far,Pomada,286mg
2840,A,Cápsula,217mg
2841,Feeling,Pomada,224mg
2842,Past,Injeção,438mg
2843,Certainly,Injeção,288mg
2844,Process,Injeção,61mg
2845,End,Cápsula,152mg
2846,Rest,Pomada,287mg
2847,Be,Comprimido,463mg
2848,Lead,Xarope,478mg
2849,Evening,Comprimido,496mg
2850,Major,Injeção,387mg
2851,Easy,Cápsula,175mg
2852,Benefit,Pomada,210mg
2853,Agreement,Comprimido,173mg
2854,Discuss,Comprimido,456mg
2855,Second,Pomada,468mg
2856,Cover,Cápsula,148mg
2857,Watch,Pomada,126mg
2858,Total,Cápsula,325mg
2859,Race,Xarope,460mg
2860,Protect,Xarope,322mg
2861,Discuss,Injeção,399mg
2862,Situation,Cápsula,311mg
2863,Couple,Comprimido,450mg
2864,Participant,Pomada,477mg
2865,Price,Cápsula,285mg
2866,Fine,Xarope,480mg
2867,Top,Comprimido,307mg
2868,Raise,Pomada,238mg
2869,Join,Pomada,91mg
2870,Everything,Xarope,184mg
2871,Responsibility,Injeção,456mg
2872,Door,Comprimido,218mg
2873,Magazine,Pomada,269mg
2874,Produce,Pomada,140mg
2875,Economic,Pomada,359mg
2876,Dream,Cápsula,110mg
2877,Though,Pomada,259mg
2878,About,Injeção,433mg
2879,Win,Xarope,381mg
2880,Especially,Comprimido,242mg
2881,Wall,Pomada,445mg
2882,Along,Pomada,479mg
2883,Top,Comprimido,235mg
2884,Maintain,Xarope,210mg
2885,Left,Xarope,470mg
2886,Easy,Xarope,405mg
2887,Black,Injeção,160mg
2888,Subject,Cápsula,139mg
2889,Alone,Injeção,91mg
2890,Reveal,Pomada,78mg
2891,Interest,Comprimido,411mg
2892,Break,Comprimido,464mg
2893,Impact,Pomada,388mg
2894,Off,Pomada,51mg
2895,Because,Xarope,344mg
2896,Kind,Xarope,26mg
2897,Respond,Cápsula,444mg
2898,Local,Pomada,25mg
2899,Than,Xarope,325mg
2900,Away,Cápsula,366mg
2901,Experience,Injeção,218mg
2902,Society,Injeção,98mg
2903,Significant,Cápsula,194mg
2904,Figure,Injeção,366mg
2905,There,Comprimido,113mg
2906,Word,Injeção,395mg
2907,Take,Injeção,330mg
2908,Establish,Pomada,44mg
2909,Certainly,Injeção,252mg
2910,Instead,Xarope,62mg
2911,Chance,Xarope,230mg
2912,Direction,Xarope,349mg
2913,Catch,Pomada,89mg
2914,Life,Cápsula,203mg
2915,Down,Comprimido,188mg
2916,Unit,Xarope,412mg
2917,Five,Cápsula,419mg
2918,Top,Comprimido,128mg
2919,Organization,Injeção,352mg
2920,Type,Injeção,277mg
2921,Never,Cápsula,151mg
2922,War,Cápsula,117mg
2923,Provide,Injeção,83mg
2924,Number,Cápsula,191mg
2925,Across,Xarope,235mg
2926,Quite,Injeção,164mg
2927,Another,Xarope,437mg
2928,Five,Cápsula,219mg
2929,Summer,Pomada,339mg
2930,Trade,Cápsula,81mg
2931,Whole,Xarope,306mg
2932,Face,Pomada,203mg
2933,Beyond,Xarope,218mg
2934,Successful,Comprimido,235mg
2935,Many,Pomada,324mg
2936,Choose,Pomada,236mg
2937,Pretty,Comprimido,256mg
2938,Its,Cápsula,230mg
2939,Cut,Pomada,54mg
2940,Door,Injeção,173mg
2941,Note,Xarope,205mg
2942,Nature,Comprimido,51mg
2943,Throw,Cápsula,426mg
2944,Notice,Comprimido,375mg
2945,Dog,Xarope,337mg
2946,Such,Cápsula,445mg
2947,Maintain,Cápsula,443mg
2948,Between,Cápsula,16mg
2949,Live,Pomada,32mg
2950,Ten,Cápsula,475mg
2951,Because,Injeção,301mg
2952,Explain,Injeção,275mg
2953,Begin,Comprimido,417mg
2954,Spring,Injeção,290mg
2955,Recent,Cápsula,380mg
2956,Go,Injeção,254mg
2957,Ground,Pomada,245mg
2958,Specific,Comprimido,64mg
2959,Where,Xarope,239mg
2960,Almost,Cápsula,371mg
2961,Fill,Comprimido,472mg
2962,Too,Comprimido,377mg
2963,Really,Xarope,226mg
2964,Newspaper,Injeção,380mg
2965,Anything,Cápsula,308mg
2966,Particular,Injeção,337mg
2967,Road,Comprimido,178mg
2968,All,Comprimido,334mg
2969,Structure,Comprimido,126mg
2970,Year,Pomada,458mg
2971,Each,Pomada,147mg
2972,Than,Xarope,212mg
2973,Forget,Cápsula,246mg
2974,Someone,Injeção,499mg
2975,Answer,Injeção,327mg
2976,Just,Pomada,55mg
2977,Case,Cápsula,461mg
2978,Challenge,Xarope,449mg
2979,Herself,Comprimido,176mg
2980,Need,Injeção,80mg
2981,Wonder,Injeção,288mg
2982,Affect,Pomada,122mg
2983,Total,Cápsula,257mg
2984,Back,Injeção,183mg
2985,No,Xarope,421mg
2986,Good,Comprimido,90mg
2987,Spend,Injeção,413mg
2988,Second,Injeção,341mg
2989,Power,Xarope,367mg
2990,Class,Xarope,370mg
2991,Though,Injeção,412mg
2992,Local,Xarope,260mg
2993,Draw,Xarope,441mg
2994,Nation,Cápsula,302mg
2995,Interesting,Cápsula,217mg
2996,Minute,Injeção,219mg
2997,Personal,Xarope,411mg
2998,Owner,Injeção,225mg
2999,Own,Xarope,244mg
3000,Glass,Pomada,484mg
3001,Mr,Pomada,169mg
3002,Agent,Comprimido,440mg
3003,Base,Comprimido,361mg
3004,Country,Xarope,269mg
3005,Subject,Pomada,499mg
3006,Eight,Injeção,352mg
3007,Agree,Xarope,306mg
3008,Significant,Cápsula,181mg
3009,Situation,Xarope,455mg
3010,Parent,Comprimido,23mg
3011,Democrat,Comprimido,457mg
3012,Challenge,Cápsula,66mg
3013,Return,Xarope,19mg
3014,Once,Comprimido,338mg
3015,Issue,Injeção,282mg
3016,As,Injeção,492mg
3017,Future,Xarope,30mg
3018,Gun,Comprimido,326mg
3019,West,Injeção,188mg
3020,Better,Cápsula,467mg
3021,Party,Pomada,443mg
3022,Garden,Comprimido,106mg
3023,Above,Xarope,151mg
3024,Medical,Xarope,223mg
3025,Finish,Cápsula,499mg
3026,Traditional,Xarope,158mg
3027,Lay,Cápsula,217mg
3028,Every,Pomada,35mg
3029,Mr,Injeção,144mg
3030,Call,Injeção,490mg
3031,Think,Cápsula,180mg
3032,Plan,Comprimido,409mg
3033,Edge,Injeção,181mg
3034,Word,Cápsula,132mg
3035,Serve,Injeção,372mg
3036,Cold,Xarope,25mg
3037,Series,Injeção,64mg
3038,Watch,Cápsula,349mg
3039,Gun,Pomada,195mg
3040,Agency,Xarope,190mg
3041,Strategy,Cápsula,164mg
3042,Enough,Injeção,235mg
3043,Collection,Pomada,59mg
3044,Market,Injeção,469mg
3045,Claim,Pomada,186mg
3046,Start,Pomada,197mg
3047,Bad,Pomada,118mg
3048,Face,Cápsula,328mg
3049,Move,Cápsula,142mg
3050,View,Pomada,205mg
3051,Weight,Injeção,292mg
3052,Throw,Pomada,18mg
3053,Fall,Cápsula,184mg
3054,Few,Comprimido,316mg
3055,Standard,Comprimido,196mg
3056,Behind,Comprimido,27mg
3057,Might,Pomada,305mg
3058,Good,Pomada,283mg
3059,Be,Comprimido,5mg
3060,Them,Injeção,422mg
3061,Want,Xarope,113mg
3062,White,Pomada,132mg
3063,Organization,Pomada,267mg
3064,Middle,Cápsula,26mg
3065,Ten,Pomada,11mg
3066,Option,Pomada,6mg
3067,Hundred,Pomada,242mg
3068,Remain,Comprimido,61mg
3069,Put,Comprimido,27mg
3070,Each,Cápsula,38mg
3071,Whom,Injeção,190mg
3072,Reflect,Injeção,316mg
3073,Or,Pomada,48mg
3074,Opportunity,Pomada,52mg
3075,Article,Injeção,261mg
3076,Somebody,Cápsula,411mg
3077,Lead,Injeção,335mg
3078,Focus,Pomada,224mg
3079,But,Injeção,404mg
3080,Whole,Cápsula,477mg
3081,Where,Injeção,267mg
3082,Program,Comprimido,236mg
3083,Shake,Pomada,11mg
3084,Dream,Cápsula,381mg
3085,Trip,Pomada,368mg
3086,Born,Cápsula,320mg
3087,Benefit,Pomada,396mg
3088,War,Injeção,240mg
3089,Tv,Injeção,13mg
3090,Beautiful,Xarope,219mg
3091,Remain,Injeção,318mg
3092,Respond,Cápsula,215mg
3093,Every,Pomada,196mg
3094,Theory,Pomada,273mg
3095,Do,Comprimido,181mg
3096,Particularly,Xarope,371mg
3097,Sea,Xarope,127mg
3098,Energy,Pomada,325mg
3099,Opportunity,Cápsula,98mg
3100,Plant,Comprimido,241mg
3101,However,Xarope,491mg
3102,Raise,Xarope,323mg
3103,Whole,Xarope,498mg
3104,Picture,Comprimido,135mg
3105,Edge,Cápsula,77mg
3106,Energy,Xarope,164mg
3107,Yard,Cápsula,80mg
3108,Property,Cápsula,178mg
3109,Interview,Injeção,63mg
3110,Long,Comprimido,161mg
3111,Start,Pomada,238mg
3112,Write,Comprimido,314mg
3113,Dinner,Pomada,244mg
3114,Suggest,Xarope,315mg
3115,Read,Injeção,134mg
3116,Carry,Pomada,273mg
3117,Rule,Injeção,157mg
3118,Perform,Comprimido,144mg
3119,Listen,Pomada,179mg
3120,Ground,Xarope,206mg
3121,Available,Injeção,193mg
3122,After,Pomada,14mg
3123,Worry,Comprimido,474mg
3124,Old,Injeção,179mg
3125,Wife,Injeção,7mg
3126,Foot,Comprimido,165mg
3127,Story,Injeção,107mg
3128,Community,Xarope,365mg
3129,So,Xarope,208mg
3130,Citizen,Xarope,282mg
3131,Physical,Cápsula,154mg
3132,Boy,Pomada,378mg
3133,International,Xarope,270mg
3134,Food,Comprimido,368mg
3135,Red,Cápsula,74mg
3136,Kitchen,Cápsula,170mg
3137,Feeling,Pomada,177mg
3138,Laugh,Xarope,419mg
3139,High,Cápsula,283mg
3140,Effort,Comprimido,102mg
3141,Will,Injeção,89mg
3142,Accept,Comprimido,134mg
3143,Under,Injeção,128mg
3144,Oil,Injeção,143mg
3145,Wear,Injeção,422mg
3146,Else,Xarope,13mg
3147,Building,Xarope,312mg
3148,Side,Pomada,59mg
3149,Inside,Cápsula,83mg
3150,New,Xarope,205mg
3151,Money,Injeção,155mg
3152,Friend,Injeção,5mg
3153,Manager,Comprimido,352mg
3154,Activity,Cápsula,324mg
3155,Short,Cápsula,179mg
3156,Test,Pomada,149mg
3157,Which,Comprimido,491mg
3158,Only,Pomada,442mg
3159,Give,Cápsula,28mg
3160,Such,Pomada,441mg
3161,Green,Pomada,298mg
3162,Real,Cápsula,39mg
3163,Issue,Xarope,281mg
3164,Speak,Injeção,205mg
3165,Bag,Pomada,214mg
3166,Store,Cápsula,61mg
3167,House,Xarope,492mg
3168,Offer,Pomada,266mg
3169,History,Xarope,421mg
3170,However,Pomada,304mg
3171,Skin,Xarope,233mg
3172,Send,Cápsula,375mg
3173,Radio,Injeção,97mg
3174,Top,Xarope,44mg
3175,Tree,Cápsula,359mg
3176,Letter,Cápsula,443mg
3177,Market,Cápsula,11mg
3178,Everybody,Cápsula,481mg
3179,Tell,Xarope,215mg
3180,Tend,Xarope,423mg
3181,Receive,Injeção,23mg
3182,Political,Cápsula,420mg
3183,Senior,Pomada,149mg
3184,Natural,Injeção,363mg
3185,Late,Cápsula,121mg
3186,No,Pomada,19mg
3187,Quite,Comprimido,454mg
3188,Election,Comprimido,277mg
3189,American,Cápsula,144mg
3190,And,Injeção,288mg
3191,Win,Pomada,332mg
3192,After,Xarope,291mg
3193,Group,Comprimido,298mg
3194,Despite,Comprimido,204mg
3195,Second,Pomada,375mg
3196,Newspaper,Xarope,217mg
3197,Defense,Xarope,333mg
3198,Money,Pomada,242mg
3199,Life,Injeção,286mg
3200,House,Injeção,500mg
3201,Eye,Comprimido,442mg
3202,Back,Xarope,293mg
3203,Certainly,Xarope,436mg
3204,Rich,Comprimido,213mg
3205,Pull,Xarope,252mg
3206,According,Comprimido,345mg
3207,Think,Cápsula,136mg
3208,Usually,Injeção,427mg
3209,Project,Cápsula,295mg
3210,Purpose,Xarope,139mg
3211,Lot,Pomada,282mg
3212,Watch,Pomada,280mg
3213,Sit,Pomada,492mg
3214,Better,Injeção,97mg
3215,Fight,Injeção,316mg
3216,Call,Comprimido,274mg
3217,Pay,Cápsula,500mg
3218,Last,Xarope,346mg
3219,Culture,Xarope,112mg
3220,State,Pomada,22mg
3221,Really,Cápsula,295mg
3222,Share,Comprimido,112mg
3223,According,Injeção,288mg
3224,Contain,Cápsula,491mg
3225,First,Comprimido,493mg
3226,Road,Cápsula,414mg
3227,Win,Injeção,154mg
3228,Space,Xarope,141mg
3229,Debate,Xarope,369mg
3230,Decide,Cápsula,118mg
3231,Itself,Comprimido,214mg
3232,Structure,Xarope,189mg
3233,Yourself,Cápsula,347mg
3234,Environment,Cápsula,320mg
3235,Office,Pomada,449mg
3236,Growth,Xarope,215mg
3237,Newspaper,Pomada,251mg
3238,Herself,Cápsula,319mg
3239,Industry,Comprimido,169mg
3240,Whatever,Comprimido,461mg
3241,One,Xarope,212mg
3242,Child,Pomada,257mg
3243,Receive,Cápsula,284mg
3244,White,Xarope,122mg
3245,Individual,Comprimido,46mg
3246,Usually,Cápsula,445mg
3247,Available,Injeção,209mg
3248,He,Xarope,393mg
3249,Everything,Injeção,282mg
3250,Property,Pomada,233mg
3251,Actually,Cápsula,71mg
3252,Magazine,Comprimido,186mg
3253,Determine,Injeção,370mg
3254,Lot,Comprimido,194mg
3255,Day,Xarope,51mg
3256,She,Comprimido,260mg
3257,Court,Pomada,143mg
3258,Rest,Pomada,232mg
3259,Field,Comprimido,326mg
3260,Action,Cápsula,37mg
3261,Hit,Cápsula,309mg
3262,Yet,Comprimido,147mg
3263,Contain,Cápsula,340mg
3264,Low,Comprimido,126mg
3265,Service,Comprimido,220mg
3266,Different,Cápsula,343mg
3267,Majority,Injeção,272mg
3268,Only,Pomada,472mg
3269,Particularly,Cápsula,60mg
3270,Culture,Injeção,444mg
3271,Political,Cápsula,261mg
3272,Improve,Xarope,492mg
3273,Most,Cápsula,270mg
3274,Sister,Comprimido,355mg
3275,Go,Pomada,361mg
3276,Ever,Pomada,173mg
3277,Option,Comprimido,79mg
3278,He,Comprimido,25mg
3279,Stage,Cápsula,236mg
3280,Billion,Injeção,78mg
3281,Common,Injeção,437mg
3282,Radio,Pomada,452mg
3283,Between,Xarope,101mg
3284,Foreign,Comprimido,82mg
3285,Interest,Xarope,349mg
3286,Authority,Cápsula,428mg
3287,High,Xarope,125mg
3288,Decision,Xarope,96mg
3289,Although,Xarope,413mg
3290,Best,Comprimido,31mg
3291,Condition,Injeção,434mg
3292,Step,Injeção,49mg
3293,Few,Xarope,418mg
3294,Can,Injeção,202mg
3295,Whose,Injeção,26mg
3296,Ever,Injeção,253mg
3297,Money,Injeção,202mg
3298,Oil,Cápsula,329mg
3299,Long,Injeção,418mg
3300,Face,Injeção,276mg
3301,Number,Pomada,24mg
3302,Health,Comprimido,336mg
3303,Pretty,Xarope,40mg
3304,Marriage,Pomada,415mg
3305,Skin,Cápsula,453mg
3306,Unit,Injeção,213mg
3307,Because,Pomada,89mg
3308,Fly,Pomada,344mg
3309,Fish,Cápsula,434mg
3310,Movement,Cápsula,95mg
3311,Agree,Injeção,374mg
3312,Defense,Comprimido,413mg
3313,Network,Comprimido,261mg
3314,System,Xarope,167mg
3315,Next,Xarope,295mg
3316,Option,Comprimido,315mg
3317,Parent,Comprimido,423mg
3318,Hear,Xarope,389mg
3319,Somebody,Pomada,72mg
3320,Suffer,Injeção,206mg
3321,Game,Comprimido,96mg
3322,Finish,Injeção,306mg
3323,Do,Comprimido,116mg
3324,Production,Injeção,356mg
3325,Partner,Cápsula,220mg
3326,Apply,Cápsula,443mg
3327,Event,Comprimido,102mg
3328,Yourself,Pomada,344mg
3329,Activity,Comprimido,466mg
3330,Collection,Xarope,448mg
3331,Six,Comprimido,333mg
3332,Could,Pomada,420mg
3333,Try,Xarope,400mg
3334,Have,Pomada,416mg
3335,Professor,Injeção,224mg
3336,Mind,Cápsula,190mg
3337,Structure,Injeção,479mg
3338,Pm,Comprimido,71mg
3339,Strong,Cápsula,7mg
3340,Ability,Cápsula,171mg
3341,Store,Pomada,401mg
3342,Trial,Xarope,256mg
3343,Federal,Comprimido,228mg
3344,Hand,Comprimido,294mg
3345,Owner,Comprimido,16mg
3346,Deep,Cápsula,62mg
3347,Suddenly,Injeção,409mg
3348,Officer,Injeção,287mg
3349,Cell,Injeção,208mg
3350,Board,Pomada,284mg
3351,Against,Comprimido,238mg
3352,There,Cápsula,225mg
3353,Ready,Comprimido,457mg
3354,Specific,Pomada,300mg
3355,Star,Comprimido,28mg
3356,Peace,Cápsula,314mg
3357,Help,Injeção,379mg
3358,Crime,Pomada,214mg
3359,Opportunity,Comprimido,288mg
3360,Assume,Cápsula,215mg
3361,Hope,Cápsula,381mg
3362,Challenge,Pomada,250mg
3363,Draw,Comprimido,68mg
3364,Resource,Injeção,156mg
3365,For,Comprimido,110mg
3366,Travel,Comprimido,122mg
3367,And,Injeção,209mg
3368,Serious,Injeção,401mg
3369,Body,Pomada,373mg
3370,Site,Comprimido,15mg
3371,American,Comprimido,371mg
3372,Interesting,Xarope,348mg
3373,Establish,Xarope,332mg
3374,Blue,Pomada,241mg
3375,Charge,Injeção,11mg
3376,Measure,Injeção,489mg
3377,Local,Injeção,194mg
3378,Reason,Cápsula,302mg
3379,Someone,Injeção,347mg
3380,Including,Comprimido,180mg
3381,Clear,Cápsula,416mg
3382,Send,Pomada,210mg
3383,Piece,Xarope,328mg
3384,Away,Injeção,428mg
3385,They,Injeção,13mg
3386,Need,Cápsula,168mg
3387,Medical,Comprimido,16mg
3388,Seat,Injeção,389mg
3389,Practice,Xarope,471mg
3390,Within,Xarope,362mg
3391,Sport,Xarope,70mg
3392,Support,Xarope,222mg
3393,Story,Injeção,365mg
3394,Protect,Xarope,93mg
3395,Yard,Pomada,369mg
3396,Democrat,Pomada,386mg
3397,Strategy,Comprimido,129mg
3398,Relate,Xarope,385mg
3399,Which,Injeção,241mg
3400,Scientist,Cápsula,36mg
3401,Study,Xarope,123mg
3402,Friend,Cápsula,72mg
3403,Leg,Xarope,254mg
3404,Out,Comprimido,92mg
3405,Method,Cápsula,237mg
3406,Sing,Pomada,448mg
3407,Face,Pomada,91mg
3408,Actually,Comprimido,293mg
3409,Pick,Pomada,171mg
3410,Soon,Xarope,158mg
3411,Give,Pomada,24mg
3412,Interview,Xarope,466mg
3413,Yet,Comprimido,44mg
3414,Specific,Cápsula,197mg
3415,Drop,Comprimido,72mg
3416,Cold,Cápsula,311mg
3417,Choice,Xarope,448mg
3418,Series,Cápsula,158mg
3419,Public,Cápsula,238mg
3420,Road,Injeção,433mg
3421,Tend,Comprimido,300mg
3422,Little,Xarope,394mg
3423,Until,Comprimido,184mg
3424,Since,Comprimido,62mg
3425,Fact,Cápsula,251mg
3426,Natural,Cápsula,478mg
3427,And,Injeção,388mg
3428,American,Comprimido,360mg
3429,Peace,Comprimido,318mg
3430,Street,Cápsula,456mg
3431,Language,Cápsula,288mg
3432,Morning,Comprimido,156mg
3433,Statement,Comprimido,418mg
3434,Behind,Xarope,267mg
3435,Do,Cápsula,420mg
3436,Number,Injeção,94mg
3437,Whether,Xarope,250mg
3438,Suddenly,Comprimido,438mg
3439,Table,Cápsula,405mg
3440,Morning,Injeção,482mg
3441,Bar,Comprimido,471mg
3442,Protect,Xarope,190mg
3443,Fear,Pomada,18mg
3444,Boy,Pomada,3mg
3445,Yes,Injeção,454mg
3446,Idea,Comprimido,250mg
3447,Without,Injeção,249mg
3448,Affect,Cápsula,258mg
3449,Mind,Injeção,457mg
3450,Present,Injeção,454mg
3451,Everything,Xarope,353mg
3452,Low,Injeção,187mg
3453,Purpose,Comprimido,321mg
3454,Simply,Cápsula,326mg
3455,Realize,Injeção,74mg
3456,Modern,Xarope,213mg
3457,Government,Comprimido,448mg
3458,Idea,Pomada,409mg
3459,Local,Pomada,348mg
3460,Speak,Xarope,26mg
3461,Stop,Xarope,402mg
3462,Animal,Cápsula,201mg
3463,Hair,Injeção,150mg
3464,Yes,Cápsula,373mg
3465,Peace,Xarope,153mg
3466,Local,Cápsula,203mg
3467,Agree,Pomada,279mg
3468,Save,Pomada,47mg
3469,Offer,Comprimido,460mg
3470,Wear,Injeção,302mg
3471,Onto,Comprimido,401mg
3472,Conference,Cápsula,329mg
3473,Debate,Xarope,206mg
3474,Right,Pomada,317mg
3475,Indeed,Injeção,99mg
3476,Who,Xarope,82mg
3477,Only,Comprimido,317mg
3478,Need,Injeção,248mg
3479,Card,Pomada,320mg
3480,Apply,Xarope,189mg
3481,Knowledge,Cápsula,87mg
3482,Onto,Comprimido,486mg
3483,Military,Injeção,460mg
3484,Party,Comprimido,431mg
3485,Top,Xarope,487mg
3486,To,Injeção,457mg
3487,Over,Xarope,451mg
3488,We,Pomada,334mg
3489,Bit,Comprimido,307mg
3490,Provide,Cápsula,384mg
3491,Herself,Pomada,383mg
3492,Hope,Injeção,308mg
3493,For,Xarope,470mg
3494,History,Cápsula,382mg
3495,Couple,Comprimido,65mg
3496,Public,Injeção,423mg
3497,Agency,Cápsula,273mg
3498,Significant,Injeção,267mg
3499,Oil,Xarope,70mg
3500,Describe,Comprimido,215mg
3501,Avoid,Comprimido,218mg
3502,Media,Xarope,117mg
3503,Assume,Pomada,285mg
3504,Price,Pomada,300mg
3505,Three,Injeção,259mg
3506,News,Cápsula,295mg
3507,Tonight,Cápsula,255mg
3508,Line,Pomada,262mg
3509,Movie,Injeção,136mg
3510,Natural,Cápsula,374mg
3511,Area,Comprimido,12mg
3512,Blood,Xarope,386mg
3513,Management,Pomada,295mg
3514,News,Xarope,398mg
3515,Billion,Pomada,483mg
3516,Lead,Pomada,470mg
3517,Indicate,Cápsula,250mg
3518,Subject,Injeção,147mg
3519,Stuff,Comprimido,261mg
3520,Audience,Cápsula,492mg
3521,Result,Injeção,291mg
3522,Shake,Comprimido,197mg
3523,Song,Comprimido,461mg
3524,Quickly,Pomada,310mg
3525,This,Comprimido,18mg
3526,Kid,Pomada,331mg
3527,Produce,Comprimido,329mg
3528,Age,Cápsula,357mg
3529,Science,Cápsula,75mg
3530,Bag,Injeção,373mg
3531,Including,Xarope,53mg
3532,Dinner,Cápsula,295mg
3533,Month,Comprimido,425mg
3534,Fly,Injeção,426mg
3535,Material,Cápsula,388mg
3536,Education,Comprimido,82mg
3537,Author,Cápsula,258mg
3538,Similar,Injeção,234mg
3539,Start,Comprimido,167mg
3540,Song,Injeção,355mg
3541,Science,Comprimido,4mg
3542,A,Xarope,147mg
3543,Education,Xarope,359mg
3544,None,Pomada,308mg
3545,Bill,Xarope,500mg
3546,Very,Xarope,276mg
3547,Start,Xarope,123mg
3548,Watch,Cápsula,441mg
3549,Among,Cápsula,42mg
3550,Sense,Comprimido,96mg
3551,Policy,Xarope,341mg
3552,Purpose,Cápsula,300mg
3553,Truth,Pomada,364mg
